lat_bin,lon_bin,center_lat,center_lon,fire_count,max_conf,mean_conf,max_frp,mean_frp,risk_class,risk_code,clc_code,lc_group,burnable,label,pred_label,pred_proba_high,dist_to_road_m,slope_deg,ground_access_class,ground_access_score,road_dist_class,slope_class,ground_access_score_v1,ground_access_class_v1,ground_reason_v1,air_access_score_v1,air_access_class_v1,air_reason_v1
22,27,38.3608,27.095,1,72.0,72.0,18.2,18.2,LOW,1,2,OTHER,1,0,0,0.01,15.479768429122682,7.16548490524292,HIGH,3,NEAR,LOW,1,LOW,"ground: dist<=250m, slope<=10° => score=max(road,slope)=1",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
22,28,38.3608,27.125,1,67.0,67.0,7.6,7.6,LOW,1,1,OTHER,1,0,0,0.0025,9.015318931190968,13.178234100341797,HIGH,3,NEAR,MEDIUM,2,MEDIUM,"ground: dist<=250m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
22,29,38.3608,27.155,0,0.0,0.0,0.0,0.0,NO_FIRE,0,1,OTHER,1,0,0,0.0,43.21611509279792,8.129389762878418,HIGH,3,NEAR,LOW,1,LOW,"ground: dist<=250m, slope<=10° => score=max(road,slope)=1",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
22,30,38.3608,27.185,1,47.0,47.0,8.3,8.3,LOW,1,21,OTHER,1,0,0,0.0,33.95467897814918,11.541389465332031,HIGH,3,NEAR,MEDIUM,2,MEDIUM,"ground: dist<=250m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
22,31,38.3608,27.215,9,68.0,52.555556,16.6,8.822222,LOW,1,24,OTHER,1,0,0,0.01,46.42375945961776,2.0657217502593994,HIGH,3,NEAR,LOW,1,LOW,"ground: dist<=250m, slope<=10° => score=max(road,slope)=1",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
22,32,38.3608,27.245,9,80.0,60.111111,144.5,25.655556,HIGH,2,24,OTHER,1,1,1,0.9925,152.96391018731578,9.39198398590088,HIGH,3,NEAR,LOW,1,LOW,"ground: dist<=250m, slope<=10° => score=max(road,slope)=1",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
22,33,38.3608,27.275,0,0.0,0.0,0.0,0.0,NO_FIRE,0,20,OTHER,1,0,0,0.0,58.07877527861278,2.783148765563965,HIGH,3,NEAR,LOW,1,LOW,"ground: dist<=250m, slope<=10° => score=max(road,slope)=1",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
22,34,38.3608,27.305,0,0.0,0.0,0.0,0.0,NO_FIRE,0,29,OTHER,1,0,0,0.0,102.98709165093334,14.8173189163208,HIGH,3,NEAR,MEDIUM,2,MEDIUM,"ground: dist<=250m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
22,35,38.3608,27.335,0,0.0,0.0,0.0,0.0,NO_FIRE,0,29,OTHER,1,0,0,0.0,388.2474736140635,11.62606143951416,MEDIUM,2,MID,MEDIUM,2,MEDIUM,"ground: 250m<dist<=1000m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
22,36,38.3608,27.365,0,0.0,0.0,0.0,0.0,NO_FIRE,0,32,OTHER,1,0,0,0.0,525.2649155935669,33.5288200378418,LOW,1,MID,HIGH,3,HIGH,"ground: 250m<dist<=1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
22,37,38.3608,27.395,0,0.0,0.0,0.0,0.0,NO_FIRE,0,29,OTHER,1,0,0,0.0,479.2105735647176,31.12348937988281,LOW,1,MID,HIGH,3,HIGH,"ground: 250m<dist<=1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
22,38,38.3608,27.425,0,0.0,0.0,0.0,0.0,NO_FIRE,0,29,OTHER,1,0,0,0.0,173.72570445792857,35.620418548583984,LOW,1,NEAR,HIGH,3,HIGH,"ground: dist<=250m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
22,39,38.3608,27.455,0,0.0,0.0,0.0,0.0,NO_FIRE,0,24,OTHER,1,0,0,0.0,526.4573070426051,24.67179298400879,LOW,1,MID,HIGH,3,HIGH,"ground: 250m<dist<=1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
22,40,38.3608,27.485,0,0.0,0.0,0.0,0.0,NO_FIRE,0,24,OTHER,1,0,0,0.0,107.0302529139546,14.809045791625977,HIGH,3,NEAR,MEDIUM,2,MEDIUM,"ground: dist<=250m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
22,41,38.3608,27.515,0,0.0,0.0,0.0,0.0,NO_FIRE,0,25,OTHER,1,0,0,0.0,423.8417168762791,35.12891387939453,LOW,1,MID,HIGH,3,HIGH,"ground: 250m<dist<=1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
22,42,38.3608,27.545,0,0.0,0.0,0.0,0.0,NO_FIRE,0,29,OTHER,1,0,0,0.0,71.85559025797684,27.123401641845703,LOW,1,NEAR,HIGH,3,HIGH,"ground: dist<=250m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
22,43,38.3608,27.575,0,0.0,0.0,0.0,0.0,NO_FIRE,0,29,OTHER,1,0,0,0.0,481.8309756279357,30.75591468811035,LOW,1,MID,HIGH,3,HIGH,"ground: 250m<dist<=1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
22,44,38.3608,27.605,0,0.0,0.0,0.0,0.0,NO_FIRE,0,25,OTHER,1,0,0,0.0,62.79425188388187,36.786277770996094,LOW,1,NEAR,HIGH,3,HIGH,"ground: dist<=250m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
22,45,38.3608,27.635,0,0.0,0.0,0.0,0.0,NO_FIRE,0,23,OTHER,1,0,0,0.0,648.2457887135553,21.41576194763184,LOW,1,MID,HIGH,3,HIGH,"ground: 250m<dist<=1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
22,46,38.3608,27.665,0,0.0,0.0,0.0,0.0,NO_FIRE,0,23,OTHER,1,0,0,0.0,241.1100315759682,31.992172241210938,LOW,1,NEAR,HIGH,3,HIGH,"ground: dist<=250m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
22,47,38.3608,27.695,0,0.0,0.0,0.0,0.0,NO_FIRE,0,24,OTHER,1,0,0,0.0,183.86008018881927,19.532203674316406,MEDIUM,2,NEAR,MEDIUM,2,MEDIUM,"ground: dist<=250m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
22,48,38.3608,27.725,0,0.0,0.0,0.0,0.0,NO_FIRE,0,25,OTHER,1,0,0,0.0,227.25038659796925,12.503315925598145,MEDIUM,2,NEAR,MEDIUM,2,MEDIUM,"ground: dist<=250m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
22,49,38.3608,27.755,0,0.0,0.0,0.0,0.0,NO_FIRE,0,23,OTHER,1,0,0,0.0,541.9922357433662,29.10849380493164,LOW,1,MID,HIGH,3,HIGH,"ground: 250m<dist<=1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
22,50,38.3608,27.785,0,0.0,0.0,0.0,0.0,NO_FIRE,0,23,OTHER,1,0,0,0.0,1273.1940923941818,15.574115753173828,LOW,1,FAR,MEDIUM,3,HIGH,"ground: dist>1000m, 10°<slope<=20° => score=max(road,slope)=3",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
22,55,38.3608,27.935,0,0.0,0.0,0.0,0.0,NO_FIRE,0,29,OTHER,1,0,0,0.0,484.7310824430477,19.315956115722656,MEDIUM,2,MID,MEDIUM,2,MEDIUM,"ground: 250m<dist<=1000m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
22,56,38.3608,27.965,0,0.0,0.0,0.0,0.0,NO_FIRE,0,24,OTHER,1,0,0,0.0,725.4973783962321,24.288379669189453,LOW,1,MID,HIGH,3,HIGH,"ground: 250m<dist<=1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
22,57,38.3608,27.995,0,0.0,0.0,0.0,0.0,NO_FIRE,0,23,OTHER,1,0,0,0.0,81.54416777699272,24.02369880676269,MEDIUM,2,NEAR,HIGH,3,HIGH,"ground: dist<=250m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
22,58,38.3608,28.025,0,0.0,0.0,0.0,0.0,NO_FIRE,0,23,OTHER,1,0,0,0.0,1031.252839591907,26.3623161315918,LOW,1,FAR,HIGH,3,HIGH,"ground: dist>1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
22,59,38.3608,28.055,0,0.0,0.0,0.0,0.0,NO_FIRE,0,29,OTHER,1,0,0,0.0,363.5449334451568,18.953563690185547,MEDIUM,2,MID,MEDIUM,2,MEDIUM,"ground: 250m<dist<=1000m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
22,60,38.3608,28.085,0,0.0,0.0,0.0,0.0,NO_FIRE,0,29,OTHER,1,0,0,0.0,354.7597730474483,12.399415016174316,MEDIUM,2,MID,MEDIUM,2,MEDIUM,"ground: 250m<dist<=1000m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
22,61,38.3608,28.115,0,0.0,0.0,0.0,0.0,NO_FIRE,0,26,OTHER,1,0,0,0.0,31.635859790077227,19.60504531860352,MEDIUM,2,NEAR,MEDIUM,2,MEDIUM,"ground: dist<=250m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
22,62,38.3608,28.145,0,0.0,0.0,0.0,0.0,NO_FIRE,0,29,OTHER,1,0,0,0.0,2.5926570473154507,25.793895721435547,LOW,1,NEAR,HIGH,3,HIGH,"ground: dist<=250m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
23,7,38.3808,26.495,3,100.0,91.0,198.4,90.433333,HIGH,2,28,OTHER,1,1,1,1.0,176.485755448395,1.498677134513855,HIGH,3,NEAR,LOW,1,LOW,"ground: dist<=250m, slope<=10° => score=max(road,slope)=1",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
23,8,38.3808,26.525,3,100.0,81.0,71.3,48.4,HIGH,2,28,OTHER,1,1,1,1.0,270.6674763241868,8.854336738586426,MEDIUM,2,MID,LOW,2,MEDIUM,"ground: 250m<dist<=1000m, slope<=10° => score=max(road,slope)=2",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
23,9,38.3808,26.555,0,0.0,0.0,0.0,0.0,NO_FIRE,0,29,OTHER,1,0,0,0.0,618.4483368843981,15.120312690734863,LOW,1,MID,MEDIUM,2,MEDIUM,"ground: 250m<dist<=1000m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
23,10,38.3808,26.585,0,0.0,0.0,0.0,0.0,NO_FIRE,0,28,OTHER,1,0,0,0.0,2045.646501988128,10.465299606323242,LOW,1,FAR,MEDIUM,3,HIGH,"ground: dist>1000m, 10°<slope<=20° => score=max(road,slope)=3",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
23,11,38.3808,26.615,0,0.0,0.0,0.0,0.0,NO_FIRE,0,28,OTHER,1,0,0,0.0,372.0272615015823,12.691402435302734,MEDIUM,2,MID,MEDIUM,2,MEDIUM,"ground: 250m<dist<=1000m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
23,14,38.3808,26.705,0,0.0,0.0,0.0,0.0,NO_FIRE,0,29,OTHER,1,0,0,0.0,2.757410255489444,13.14902400970459,HIGH,3,NEAR,MEDIUM,2,MEDIUM,"ground: dist<=250m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
23,15,38.3808,26.735,0,0.0,0.0,0.0,0.0,NO_FIRE,0,24,OTHER,1,0,0,0.0,234.8563234604098,20.671144485473636,MEDIUM,2,NEAR,HIGH,3,HIGH,"ground: dist<=250m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
23,21,38.3808,26.915,0,0.0,0.0,0.0,0.0,NO_FIRE,0,2,OTHER,1,0,0,0.0,11.627003303434105,1.9754433631896973,HIGH,3,NEAR,LOW,1,LOW,"ground: dist<=250m, slope<=10° => score=max(road,slope)=1",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
23,22,38.3808,26.945,0,0.0,0.0,0.0,0.0,NO_FIRE,0,23,OTHER,1,0,0,0.0,30.727501042778528,5.204197883605957,HIGH,3,NEAR,LOW,1,LOW,"ground: dist<=250m, slope<=10° => score=max(road,slope)=1",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
23,23,38.3808,26.975,0,0.0,0.0,0.0,0.0,NO_FIRE,0,29,OTHER,1,0,0,0.0,116.21292900740362,33.34288787841797,LOW,1,NEAR,HIGH,3,HIGH,"ground: dist<=250m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
23,24,38.3808,27.005,0,0.0,0.0,0.0,0.0,NO_FIRE,0,29,OTHER,1,0,0,0.0,68.51689226079299,23.64677619934082,MEDIUM,2,NEAR,HIGH,3,HIGH,"ground: dist<=250m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
23,25,38.3808,27.035,0,0.0,0.0,0.0,0.0,NO_FIRE,0,24,OTHER,1,0,0,0.0,3.929066149219885,13.712255477905272,HIGH,3,NEAR,MEDIUM,2,MEDIUM,"ground: dist<=250m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
23,26,38.3808,27.065,0,0.0,0.0,0.0,0.0,NO_FIRE,0,29,OTHER,1,0,0,0.0,22.36594813353341,15.671191215515137,MEDIUM,2,NEAR,MEDIUM,2,MEDIUM,"ground: dist<=250m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
23,27,38.3808,27.095,0,0.0,0.0,0.0,0.0,NO_FIRE,0,2,OTHER,1,0,0,0.0,6.4849740394034265,17.459232330322266,MEDIUM,2,NEAR,MEDIUM,2,MEDIUM,"ground: dist<=250m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
23,28,38.3808,27.125,0,0.0,0.0,0.0,0.0,NO_FIRE,0,1,OTHER,1,0,0,0.0,5.480939660397167,6.470272064208984,HIGH,3,NEAR,LOW,1,LOW,"ground: dist<=250m, slope<=10° => score=max(road,slope)=1",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
23,29,38.3808,27.155,0,0.0,0.0,0.0,0.0,NO_FIRE,0,3,OTHER,1,0,0,0.0,2.2911453226257006,0.2660111784934997,HIGH,3,NEAR,LOW,1,LOW,"ground: dist<=250m, slope<=10° => score=max(road,slope)=1",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
23,30,38.3808,27.185,0,0.0,0.0,0.0,0.0,NO_FIRE,0,3,OTHER,1,0,0,0.0,13.08334827811382,5.473196983337402,HIGH,3,NEAR,LOW,1,LOW,"ground: dist<=250m, slope<=10° => score=max(road,slope)=1",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
23,31,38.3808,27.215,1,75.0,75.0,115.5,115.5,LOW,1,24,OTHER,1,0,0,0.05,33.4913760418366,5.062917232513428,HIGH,3,NEAR,LOW,1,LOW,"ground: dist<=250m, slope<=10° => score=max(road,slope)=1",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
23,32,38.3808,27.245,0,0.0,0.0,0.0,0.0,NO_FIRE,0,29,OTHER,1,0,0,0.0,142.9948296060004,13.205806732177734,HIGH,3,NEAR,MEDIUM,2,MEDIUM,"ground: dist<=250m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
23,33,38.3808,27.275,0,0.0,0.0,0.0,0.0,NO_FIRE,0,29,OTHER,1,0,0,0.0,181.22612823214465,37.20966720581055,LOW,1,NEAR,HIGH,3,HIGH,"ground: dist<=250m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
23,34,38.3808,27.305,2,57.0,57.0,5.6,5.55,LOW,1,24,OTHER,1,0,0,0.0,8.477361230820964,32.08608627319336,LOW,1,NEAR,HIGH,3,HIGH,"ground: dist<=250m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
23,35,38.3808,27.335,0,0.0,0.0,0.0,0.0,NO_FIRE,0,25,OTHER,1,0,0,0.0,171.36957720530228,28.76038932800293,LOW,1,NEAR,HIGH,3,HIGH,"ground: dist<=250m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
23,36,38.3808,27.365,0,0.0,0.0,0.0,0.0,NO_FIRE,0,29,OTHER,1,0,0,0.0,351.51568773337505,16.204965591430664,MEDIUM,2,MID,MEDIUM,2,MEDIUM,"ground: 250m<dist<=1000m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
23,37,38.3808,27.395,0,0.0,0.0,0.0,0.0,NO_FIRE,0,29,OTHER,1,0,0,0.0,71.08975551822404,22.921255111694336,MEDIUM,2,NEAR,HIGH,3,HIGH,"ground: dist<=250m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
23,38,38.3808,27.425,0,0.0,0.0,0.0,0.0,NO_FIRE,0,24,OTHER,1,0,0,0.0,377.9033160752446,43.943241119384766,NO_ACCESS,0,MID,HIGH,3,HIGH,"ground: 250m<dist<=1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
23,39,38.3808,27.455,0,0.0,0.0,0.0,0.0,NO_FIRE,0,20,OTHER,1,0,0,0.0,33.91951361865533,1.9230425357818604,HIGH,3,NEAR,LOW,1,LOW,"ground: dist<=250m, slope<=10° => score=max(road,slope)=1",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
23,40,38.3808,27.485,0,0.0,0.0,0.0,0.0,NO_FIRE,0,20,OTHER,1,0,0,0.0,35.29224762318425,11.633055686950684,HIGH,3,NEAR,MEDIUM,2,MEDIUM,"ground: dist<=250m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
23,41,38.3808,27.515,0,0.0,0.0,0.0,0.0,NO_FIRE,0,17,OTHER,1,0,0,0.0,80.47044522723019,19.372276306152344,MEDIUM,2,NEAR,MEDIUM,2,MEDIUM,"ground: dist<=250m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
23,42,38.3808,27.545,0,0.0,0.0,0.0,0.0,NO_FIRE,0,25,OTHER,1,0,0,0.0,40.63753121180563,31.20415687561035,LOW,1,NEAR,HIGH,3,HIGH,"ground: dist<=250m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
23,43,38.3808,27.575,0,0.0,0.0,0.0,0.0,NO_FIRE,0,23,OTHER,1,0,0,0.0,148.70650824674053,23.305423736572266,MEDIUM,2,NEAR,HIGH,3,HIGH,"ground: dist<=250m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
23,44,38.3808,27.605,0,0.0,0.0,0.0,0.0,NO_FIRE,0,23,OTHER,1,0,0,0.0,379.3513937166408,36.286563873291016,LOW,1,MID,HIGH,3,HIGH,"ground: 250m<dist<=1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
23,45,38.3808,27.635,0,0.0,0.0,0.0,0.0,NO_FIRE,0,23,OTHER,1,0,0,0.0,43.07902917864823,24.99365234375,MEDIUM,2,NEAR,HIGH,3,HIGH,"ground: dist<=250m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
23,46,38.3808,27.665,0,0.0,0.0,0.0,0.0,NO_FIRE,0,24,OTHER,1,0,0,0.0,779.6917790608418,24.241804122924805,LOW,1,MID,HIGH,3,HIGH,"ground: 250m<dist<=1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
23,47,38.3808,27.695,0,0.0,0.0,0.0,0.0,NO_FIRE,0,23,OTHER,1,0,0,0.0,1735.0371932539215,28.17047500610352,LOW,1,FAR,HIGH,3,HIGH,"ground: dist>1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
23,48,38.3808,27.725,0,0.0,0.0,0.0,0.0,NO_FIRE,0,23,OTHER,1,0,0,0.0,602.9261170363015,13.421238899230955,LOW,1,MID,MEDIUM,2,MEDIUM,"ground: 250m<dist<=1000m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
23,49,38.3808,27.755,0,0.0,0.0,0.0,0.0,NO_FIRE,0,23,OTHER,1,0,0,0.0,124.91169421214946,23.308752059936523,MEDIUM,2,NEAR,HIGH,3,HIGH,"ground: dist<=250m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
23,50,38.3808,27.785,0,0.0,0.0,0.0,0.0,NO_FIRE,0,23,OTHER,1,0,0,0.0,461.9233670617207,20.047191619873047,MEDIUM,2,MID,HIGH,3,HIGH,"ground: 250m<dist<=1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
23,57,38.3808,27.995,0,0.0,0.0,0.0,0.0,NO_FIRE,0,24,OTHER,1,0,0,0.0,188.8361455993421,17.405433654785156,MEDIUM,2,NEAR,MEDIUM,2,MEDIUM,"ground: dist<=250m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
23,58,38.3808,28.025,0,0.0,0.0,0.0,0.0,NO_FIRE,0,23,OTHER,1,0,0,0.0,1016.6672707625294,37.720157623291016,LOW,1,FAR,HIGH,3,HIGH,"ground: dist>1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
23,59,38.3808,28.055,0,0.0,0.0,0.0,0.0,NO_FIRE,0,26,OTHER,1,0,0,0.0,60.073911446629,14.588987350463867,HIGH,3,NEAR,MEDIUM,2,MEDIUM,"ground: dist<=250m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
23,60,38.3808,28.085,0,0.0,0.0,0.0,0.0,NO_FIRE,0,29,OTHER,1,0,0,0.0,11.503973475768278,15.993826866149902,MEDIUM,2,NEAR,MEDIUM,2,MEDIUM,"ground: dist<=250m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
23,61,38.3808,28.115,1,49.0,49.0,51.0,51.0,LOW,1,26,OTHER,1,0,0,0.0125,49.90983614960196,16.671310424804688,MEDIUM,2,NEAR,MEDIUM,2,MEDIUM,"ground: dist<=250m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
23,62,38.3808,28.145,0,0.0,0.0,0.0,0.0,NO_FIRE,0,26,OTHER,1,0,0,0.0,31.65701721293386,22.87183952331543,MEDIUM,2,NEAR,HIGH,3,HIGH,"ground: dist<=250m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
24,6,38.4008,26.465,0,0.0,0.0,0.0,0.0,NO_FIRE,0,23,OTHER,1,0,0,0.0,910.8782211250189,13.147680282592772,LOW,1,MID,MEDIUM,2,MEDIUM,"ground: 250m<dist<=1000m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
24,7,38.4008,26.495,0,0.0,0.0,0.0,0.0,NO_FIRE,0,28,OTHER,1,0,0,0.0,146.86682602685067,10.40961456298828,HIGH,3,NEAR,MEDIUM,2,MEDIUM,"ground: dist<=250m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
24,8,38.4008,26.525,6,100.0,94.666667,2787.6,762.5,HIGH,2,32,OTHER,1,1,1,1.0,719.7311302468033,14.54737949371338,LOW,1,MID,MEDIUM,2,MEDIUM,"ground: 250m<dist<=1000m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
24,9,38.4008,26.555,3,100.0,89.333333,230.2,130.8,HIGH,2,28,OTHER,1,1,1,1.0,566.3249522722664,1.3008884191513062,LOW,1,MID,LOW,2,MEDIUM,"ground: 250m<dist<=1000m, slope<=10° => score=max(road,slope)=2",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
24,10,38.4008,26.585,1,83.0,83.0,36.2,36.2,HIGH,2,28,OTHER,1,1,1,0.995,775.375851562227,25.444072723388672,LOW,1,MID,HIGH,3,HIGH,"ground: 250m<dist<=1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
24,11,38.4008,26.615,0,0.0,0.0,0.0,0.0,NO_FIRE,0,28,OTHER,1,0,0,0.0,160.99752121620114,10.76417636871338,HIGH,3,NEAR,MEDIUM,2,MEDIUM,"ground: dist<=250m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
