grid_id,latitude,longitude,burnable,lc_group,clc_code,fire_probability,high_fire_probability,combined_risk_score,predicted_risk_class
2895,38.7208,27.905,0,NO_DATA,-128,0.0084195722133396,0.129552539740484,0.0010907769637665,SAFE_UNBURNABLE
2896,38.7208,27.935,0,NO_DATA,-128,0.0081288482855011,0.128870979908057,0.0010475726440764,SAFE_UNBURNABLE
2897,38.7208,27.965,0,NO_DATA,-128,0.0078480834677696,0.1281924776188364,0.0010060652642928,SAFE_UNBURNABLE
2898,38.7208,27.995,0,NO_DATA,-128,0.0075769419943608,0.1275170247086423,0.0009661890995108,SAFE_UNBURNABLE
2899,38.7208,28.025,0,NO_DATA,-128,0.0073150990529636,0.1268446129751265,0.0009278809082478,SAFE_UNBURNABLE
2900,38.7208,28.055,0,NO_DATA,-128,0.0070622404524595,0.1261752341785496,0.0008910798429143,SAFE_UNBURNABLE
2901,38.7208,28.085,0,NO_DATA,-128,0.0068180622989808,0.1255088800425505,0.0008557273632054,SAFE_UNBURNABLE
2902,38.7208,28.115,0,NO_DATA,-128,0.0065822706802259,0.1248455422549139,0.0008217671523414,SAFE_UNBURNABLE
2903,38.7208,28.145,0,NO_DATA,-128,0.0063545813579399,0.1241852124683289,0.000789145036083,SAFE_UNBURNABLE
2904,38.7208,28.175,0,NO_DATA,-128,0.0061347194684577,0.1235278823011472,0.0007578089044502,SAFE_UNBURNABLE
2905,38.7208,28.205,0,NO_DATA,-128,0.0059224192312034,0.1228735433381316,0.0007277086360718,SAFE_UNBURNABLE
2906,38.7208,28.235,0,NO_DATA,-128,0.0057174236650274,0.1222221871312024,0.0006987960250953,SAFE_UNBURNABLE
2907,38.7208,28.265,0,NO_DATA,-128,0.0055194843122598,0.1215738052001788,0.0006710247105841,SAFE_UNBURNABLE
2908,38.7208,28.295,0,NO_DATA,-128,0.0053283609703531,0.1209283890335117,0.0006443501083338,SAFE_UNBURNABLE
2909,38.7208,28.325,0,NO_DATA,-128,0.0051438214309799,0.1202859300890165,0.0006187293450372,SAFE_UNBURNABLE
2910,38.7208,28.355,0,NO_DATA,-128,0.004965641226453,0.1196464197945955,0.0005941211947295,SAFE_UNBURNABLE
2911,38.7208,28.385,0,NO_DATA,-128,0.0047936033833249,0.1190098495489589,0.0005704860174468,SAFE_UNBURNABLE
2912,38.7408,26.285,0,NO_DATA,-128,0.0534146038290839,0.1713661570615866,0.0091534553891572,SAFE_UNBURNABLE
2913,38.7408,26.315,0,NO_DATA,-128,0.0516511519023017,0.1705077110538692,0.0088069196841571,SAFE_UNBURNABLE
2914,38.7408,26.345,0,NO_DATA,-128,0.0499428475964859,0.1696526849291116,0.0084729381877492,SAFE_UNBURNABLE
2915,38.7408,26.375,0,NO_DATA,-128,0.048288166663734,0.1688010738846849,0.0081510943887609,SAFE_UNBURNABLE
2916,38.7408,26.405,0,NO_DATA,-128,0.0466856138309857,0.1679528730314399,0.0078409829721503,SAFE_UNBURNABLE
2917,38.7408,26.435,0,NO_DATA,-128,0.0451337231643629,0.1671080773946784,0.0075422097036603,SAFE_UNBURNABLE
2918,38.7408,26.465,0,NO_DATA,-128,0.043631058351531,0.1662666819151199,0.007254391300554,SAFE_UNBURNABLE
2919,38.7408,26.495,0,NO_DATA,-128,0.0421762129075786,0.1654286814498696,0.0069771552898497,SAFE_UNBURNABLE
2920,38.7408,26.525,0,NO_DATA,-128,0.0407678103096748,0.1645940707733826,0.0067101398553864,SAFE_UNBURNABLE
2921,38.7408,26.555,0,NO_DATA,-128,0.0394045040655928,0.1637628445784272,0.0064529936749836,SAFE_UNBURNABLE
2922,38.7408,26.585,0,NO_DATA,-128,0.0380849777209582,0.1629349974770453,0.0062053757488776,SAFE_UNBURNABLE
2923,38.7408,26.615,0,NO_DATA,-128,0.0368079448098769,0.1621105240015139,0.0059669552205479,SAFE_UNBURNABLE
2924,38.7408,26.645,0,NO_DATA,-128,0.0355721487533907,0.1612894186052987,0.0057374111909755,SAFE_UNBURNABLE
2925,38.7408,26.675,0,NO_DATA,-128,0.0343763627100004,0.1604716756640121,0.0055164325273076,SAFE_UNBURNABLE
2926,38.7408,26.705,0,NO_DATA,-128,0.0332193893822857,0.1596572894763637,0.0053037176668356,SAFE_UNBURNABLE
2927,38.7408,26.735,0,NO_DATA,-128,0.0321000607834443,0.158846254265111,0.0050989744171325,SAFE_UNBURNABLE
2928,38.7408,26.765,0,NO_DATA,-128,0.0310172379673907,0.1580385641780076,0.004901919753134,SAFE_UNBURNABLE
2929,38.7408,26.795,1,OTHER,24,0.7895979179982697,0.1118021460218791,0.0882787417266142,LOW_RISK
2930,38.7408,26.825,1,OTHER,29,0.7441903692193584,0.4305843660465381,0.3204367383482566,LOW_RISK
2931,38.7408,26.855,1,OTHER,17,0.759470425627997,0.1023794824173458,0.0777541890870757,LOW_RISK
2932,38.7408,26.885,0,NO_DATA,-128,0.0270292242613247,0.1548411354538507,0.0041852357750602,SAFE_UNBURNABLE
2933,38.7408,26.915,1,OTHER,18,0.8979472154521907,0.62088691909539,0.5575236801123951,HIGH_RISK
2934,38.7408,26.945,1,OTHER,3,0.9322400045361608,0.999999938915017,0.932239947590296,HIGH_RISK
2935,38.7408,26.975,1,OTHER,12,0.8204030561544204,0.0715196407568015,0.0586749318519462,LOW_RISK
2936,38.7408,27.005,1,OTHER,26,0.841591227576156,0.1203811092520685,0.1013116855124277,LOW_RISK
2937,38.7408,27.035,1,OTHER,26,0.83681010412557,0.1197411618069625,0.100200614079801,LOW_RISK
2938,38.7408,27.065,1,OTHER,21,0.6988486536104687,0.1993972190616185,0.1393484780748838,LOW_RISK
2939,38.7408,27.095,1,OTHER,23,0.5947207926931507,0.8696428903500714,0.5171947091089572,HIGH_RISK
2940,38.7408,27.125,1,OTHER,23,0.5861526076345858,0.1737370201319708,0.1018364073930172,LOW_RISK
2941,38.7408,27.155,1,OTHER,21,0.6760159736740367,0.1143288284350381,0.0772881142735241,LOW_RISK
2942,38.7408,27.185,1,OTHER,21,0.6682076313810903,0.1137168955426147,0.0759864974185414,LOW_RISK
2943,38.7408,27.215,1,OTHER,24,0.6956022125418752,0.1036539920278618,0.0721019461933785,LOW_RISK
2944,38.7408,27.245,0,NO_DATA,-128,0.0178344058930461,0.1455654080616538,0.0025960725713584,SAFE_UNBURNABLE
2945,38.7408,27.275,0,NO_DATA,-128,0.0172242390903217,0.1448136215466827,0.0024943044410554,SAFE_UNBURNABLE
2946,38.7408,27.305,0,NO_DATA,-128,0.0166345943030228,0.1440650630529411,0.002396463877125,SAFE_UNBURNABLE
2947,38.7408,27.335,0,NO_DATA,-128,0.01606480511895,0.1433197254792497,0.0023024034595255,SAFE_UNBURNABLE
2948,38.7408,27.365,0,NO_DATA,-128,0.0155142251600249,0.1425776016677322,0.0022119810150495,SAFE_UNBURNABLE
2949,38.7408,27.395,0,NO_DATA,-128,0.0149822275897143,0.1418386844046936,0.0021250594507767,SAFE_UNBURNABLE
2950,38.7408,27.425,0,NO_DATA,-128,0.0144682046247257,0.1411029664214927,0.0020415065913419,SAFE_UNBURNABLE
2951,38.7408,27.455,0,NO_DATA,-128,0.0139715670515915,0.1403704403954132,0.0019611950200459,SAFE_UNBURNABLE
2952,38.7408,27.485,0,NO_DATA,-128,0.0134917437487061,0.1396410989505265,0.0018840019238282,SAFE_UNBURNABLE
2953,38.7408,27.515,0,NO_DATA,-128,0.013028181214313,0.1389149346585551,0.0018098089421061,SAFE_UNBURNABLE
2954,38.7408,27.545,0,NO_DATA,-128,0.0125803431008847,0.1381919400397275,0.0017385020194766,SAFE_UNBURNABLE
2955,38.7408,27.575,0,NO_DATA,-128,0.0121477097562871,0.1374721075636323,0.001669971262268,SAFE_UNBURNABLE
2956,38.7408,27.605,0,NO_DATA,-128,0.0117297777720711,0.1367554296500642,0.0016041107989193,SAFE_UNBURNABLE
2957,38.7408,27.635,0,NO_DATA,-128,0.0113260595391886,0.1360418986698689,0.0015408186441592,SAFE_UNBURNABLE
2958,38.7408,27.665,0,NO_DATA,-128,0.0109360828113862,0.1353315069457824,0.0014799965669487,SAFE_UNBURNABLE
2959,38.7408,27.695,0,NO_DATA,-128,0.0105593902764959,0.1346242467532645,0.001421549962147,SAFE_UNBURNABLE
2960,38.7408,27.725,0,NO_DATA,-128,0.010195539135801,0.1339201103213299,0.0013653877258519,SAFE_UNBURNABLE
2961,38.7408,27.755,0,NO_DATA,-128,0.0098441006916271,0.1332190898333728,0.0013114221343666,SAFE_UNBURNABLE
2962,38.7408,27.785,0,NO_DATA,-128,0.009504659943271,0.1325211774279883,0.0012595687267349,SAFE_UNBURNABLE
2963,38.7408,27.815,0,NO_DATA,-128,0.0091768151913604,0.131826365199788,0.0012097461907872,SAFE_UNBURNABLE
2964,38.7408,27.845,0,NO_DATA,-128,0.0088601776507041,0.131134645200212,0.0011618762526359,SAFE_UNBURNABLE
2965,38.7408,27.875,0,NO_DATA,-128,0.008554371071673,0.130446009438335,0.0011158835695544,SAFE_UNBURNABLE
2966,38.7408,27.905,0,NO_DATA,-128,0.0082590313701298,0.129760449881668,0.0010716956261748,SAFE_UNBURNABLE
2967,38.7408,27.935,0,NO_DATA,-128,0.0079738062659035,0.1290779584569561,0.0010292426339341,SAFE_UNBURNABLE
2968,38.7408,27.965,0,NO_DATA,-128,0.007698354929789,0.1283985270509695,0.0009884574337004,SAFE_UNBURNABLE
2969,38.7408,27.995,0,NO_DATA,-128,0.0074323476390362,0.1277221475112924,0.0009492754015081,SAFE_UNBURNABLE
2970,38.7408,28.025,0,NO_DATA,-128,0.0071754654412756,0.1270488116471031,0.0009116343573289,SAFE_UNBURNABLE
2971,38.7408,28.055,0,NO_DATA,-128,0.0069273998268153,0.1263785112299534,0.0008754744768075,SAFE_UNBURNABLE
2972,38.7408,28.085,0,NO_DATA,-128,0.0066878524092349,0.1257112379945398,0.0008407382058896,SAFE_UNBURNABLE
2973,38.7408,28.115,0,NO_DATA,-128,0.0064565346141855,0.1250469836394716,0.0008073701782677,SAFE_UNBURNABLE
2974,38.7408,28.145,0,NO_DATA,-128,0.0062331673763016,0.1243857398280323,0.0007753171355732,SAFE_UNBURNABLE
2975,38.7408,28.175,0,NO_DATA,-128,0.0060174808441174,0.123727498188938,0.0007445278502425,SAFE_UNBURNABLE
2976,38.7408,28.205,0,NO_DATA,-128,0.0058092140928749,0.1230722503170885,0.0007149530509838,SAFE_UNBURNABLE
2977,38.7408,28.235,0,NO_DATA,-128,0.0056081148451043,0.1224199877743154,0.0006865453507746,SAFE_UNBURNABLE
2978,38.7408,28.265,0,NO_DATA,-128,0.0054139391988516,0.121770702090123,0.0006592591773174,SAFE_UNBURNABLE
2979,38.7408,28.295,0,NO_DATA,-128,0.005226451363423,0.1211243847624262,0.0006330507058853,SAFE_UNBURNABLE
2980,38.7408,28.325,0,NO_DATA,-128,0.0050454234025111,0.1204810272582815,0.0006078777944875,SAFE_UNBURNABLE
2981,38.7408,28.355,0,NO_DATA,-128,0.0048706349845661,0.1198406210146125,0.0005836999212859,SAFE_UNBURNABLE
2982,38.7408,28.385,0,NO_DATA,-128,0.0047018731402707,0.1192031574389334,0.0005604781241975,SAFE_UNBURNABLE
2983,38.7608,26.285,0,NO_DATA,-128,0.0524414907562266,0.1716279400522937,0.0090004250317625,SAFE_UNBURNABLE
2984,38.7608,26.315,0,NO_DATA,-128,0.0507084445628873,0.1707684529175392,0.008659402627859,SAFE_UNBURNABLE
2985,38.7608,26.345,0,NO_DATA,-128,0.0490297072956703,0.1699123871091994,0.0083307546058726,SAFE_UNBURNABLE
2986,38.7608,26.375,0,NO_DATA,-128,0.0474037705316641,0.169059737851153,0.0080140690192393,SAFE_UNBURNABLE
2987,38.7608,26.405,0,NO_DATA,-128,0.0458291550329096,0.1682105002804642,0.0077089450955166,SAFE_UNBURNABLE
2988,38.7608,26.435,0,NO_DATA,-128,0.044304411065131,0.167364669448353,0.0074149931130196,SAFE_UNBURNABLE
2989,38.7608,26.465,0,NO_DATA,-128,0.0428281186375287,0.1665222403211624,0.0071318342642618,SAFE_UNBURNABLE
2990,38.7608,26.495,0,NO_DATA,-128,0.0413988876689973,0.1656832077813281,0.0068591005075783,SAFE_UNBURNABLE
2991,38.7608,26.525,0,NO_DATA,-128,0.0400153580859297,0.1648475666283416,0.0065964344082272,SAFE_UNBURNABLE
2992,38.7608,26.555,0,NO_DATA,-128,0.0386761998565828,0.1640153115797151,0.0063434889701967,SAFE_UNBURNABLE
2993,38.7608,26.585,0,NO_DATA,-128,0.0373801129667356,0.1631864372719428,0.0060999274598643,SAFE_UNBURNABLE
2994,38.7608,26.615,0,NO_DATA,-128,0.0361258273412005,0.1623609382614614,0.0058654232225888,SAFE_UNBURNABLE
2995,38.7608,26.645,0,NO_DATA,-128,0.0349121027155006,0.1615388090256067,0.0056396594932416,SAFE_UNBURNABLE
2996,38.7608,26.675,0,NO_DATA,-128,0.0337377284618547,0.1607200439635697,0.0054223292016202,SAFE_UNBURNABLE
2997,38.7608,26.705,0,NO_DATA,-128,0.0326015233733745,0.1599046373973504,0.0052131347736207,SAFE_UNBURNABLE
2998,38.7608,26.735,0,NO_DATA,-128,0.0315023354102015,0.1590925835727068,0.0050117879289829,SAFE_UNBURNABLE
2999,38.7608,26.765,0,NO_DATA,-128,0.0304390414111009,0.1582838766601063,0.0048180094763665,SAFE_UNBURNABLE
3000,38.7608,26.795,0,NO_DATA,-128,0.0294105467738363,0.1574785107556684,0.0046315291064536,SAFE_UNBURNABLE
3001,38.7608,26.825,1,OTHER,18,0.9056384317716536,0.1379009334969273,0.1248883851520043,LOW_RISK
3002,38.7608,26.855,0,NO_DATA,-128,0.0274537178595272,0.1558777779896855,0.0042794245374988,SAFE_UNBURNABLE
3003,38.7608,26.885,0,NO_DATA,-128,0.0265233339208618,0.1550823989571235,0.0041133022527881,SAFE_UNBURNABLE
3004,38.7608,26.915,1,OTHER,25,0.7663000516303496,0.1415123548185146,0.1084409248037601,LOW_RISK
3005,38.7608,26.945,1,OTHER,18,0.8928103600161459,0.1350455800528767,0.1205700929455981,LOW_RISK
3006,38.7608,26.975,1,OTHER,20,0.7322878830122799,0.1499189984625147,0.1097838660074361,LOW_RISK
3007,38.7608,27.005,1,OTHER,24,0.7417452667041385,0.1078374319212248,0.0799879047010983,LOW_RISK
3008,38.7608,27.035,1,OTHER,26,0.8341416389198175,0.1199354958551385,0.1000431910772662,LOW_RISK
3009,38.7608,27.065,1,OTHER,26,0.8291813075925436,0.119297596018016,0.0989193366588655,LOW_RISK
3010,38.7608,27.095,1,OTHER,23,0.5900330995349071,0.1748739927051757,0.1031814439438796,LOW_RISK
3011,38.7608,27.125,1,OTHER,20,0.6961639424385447,0.1460998738885863,0.1017094641960524,LOW_RISK
3012,38.7608,27.155,1,OTHER,21,0.6717495941225577,0.1145155212616984,0.076925754928279,LOW_RISK
3013,38.7608,27.185,1,OTHER,18,0.8625118598741065,0.1294845308225571,0.1116819435046898,LOW_RISK
3014,38.7608,27.215,0,NO_DATA,-128,0.0181171838754386,0.1465507188619266,0.0026550863206992,SAFE_UNBURNABLE
3015,38.7608,27.245,0,NO_DATA,-128,0.0174975147732752,0.1457947119202802,0.0025510451256905,SAFE_UNBURNABLE
3016,38.7608,27.275,0,NO_DATA,-128,0.0168986756825321,0.1450419421742841,0.0024510167411678,SAFE_UNBURNABLE
3017,38.7608,27.305,0,NO_DATA,-128,0.0163199909708548,0.1442924025980252,0.0023548507075627,SAFE_UNBURNABLE
3018,38.7608,27.335,0,NO_DATA,-128,0.0157608052639216,0.1435460861077436,0.0022624019095422,SAFE_UNBURNABLE
3019,38.7608,27.365,0,NO_DATA,-128,0.015220482951162,0.1428029855627149,0.0021735304071323,SAFE_UNBURNABLE
3020,38.7608,27.395,0,NO_DATA,-128,0.0146984076954398,0.1420630937661293,0.00208810127065,SAFE_UNBURNABLE
3021,38.7608,27.425,0,NO_DATA,-128,0.0141939819473547,0.1413264034659656,0.0020059844194804,SAFE_UNBURNABLE
3022,38.7608,27.455,0,NO_DATA,-128,0.0137066264647486,0.140592907355863,0.0019270544647198,SAFE_UNBURNABLE
3023,38.7608,27.485,0,NO_DATA,-128,0.0132357798379437,0.139862598075987,0.0018511905556965,SAFE_UNBURNABLE
3024,38.7608,27.515,0,NO_DATA,-128,0.0127808980211813,0.1391354682138914,0.001778276230371,SAFE_UNBURNABLE
3025,38.7608,27.545,0,NO_DATA,-128,0.012341453870674,0.1384115103053769,0.0017081992696041,SAFE_UNBURNABLE
3026,38.7608,27.575,0,NO_DATA,-128,0.0119169366896355,0.1376907168353444,0.0016408515552773,SAFE_UNBURNABLE
3027,38.7608,27.605,0,NO_DATA,-128,0.0115068517806058,0.1369730802386444,0.0015761289322391,SAFE_UNBURNABLE
3028,38.7608,27.635,0,NO_DATA,-128,0.0111107200053442,0.1362585929009219,0.0015139310740443,SAFE_UNBURNABLE
3029,38.7608,27.665,0,NO_DATA,-128,0.0107280773525259,0.1355472471594577,0.0014541613524486,SAFE_UNBURNABLE
3030,38.7608,27.695,0,NO_DATA,-128,0.0103584745134376,0.1348390353040028,0.001396726710613,SAFE_UNBURNABLE
3031,38.7608,27.725,0,NO_DATA,-128,0.0100014764658323,0.1341339495776108,0.0013415375399696,SAFE_UNBURNABLE
3032,38.7608,27.755,0,NO_DATA,-128,0.0096566620660766,0.1334319821774652,0.0012885075606945,SAFE_UNBURNABLE
3033,38.7608,27.785,0,NO_DATA,-128,0.0093236236496896,0.1327331252557002,0.0012375537057312,SAFE_UNBURNABLE
3034,38.7608,27.815,0,NO_DATA,-128,0.0090019666403481,0.1320373709202191,0.001188596008303,SAFE_UNBURNABLE
3035,38.7608,27.845,0,NO_DATA,-128,0.008691309167408,0.1313447112355081,0.0011415574928517,SAFE_UNBURNABLE
3036,38.7608,27.875,0,NO_DATA,-128,0.0083912816919678,0.1306551382234418,0.0010963640693359,SAFE_UNBURNABLE
3037,38.7608,27.905,0,NO_DATA,-128,0.008101526641481,0.1299686438640894,0.001052944430822,SAFE_UNBURNABLE
3038,38.7608,27.935,0,NO_DATA,-128,0.0078216980529057,0.1292852200965109,0.0010112299542983,SAFE_UNBURNABLE
3039,38.7608,27.965,0,NO_DATA,-128,0.0075514612243614,0.1286048588195515,0.0009711546046403,SAFE_UNBURNABLE
3040,38.7608,27.995,0,NO_DATA,-128,0.0072904923752469,0.1279275518926315,0.0009326548416572,SAFE_UNBURNABLE
3041,38.7608,28.025,0,NO_DATA,-128,0.0070384783147617,0.1272532911365279,0.0008956695301465,SAFE_UNBURNABLE
3042,38.7608,28.055,0,NO_DATA,-128,0.0067951161187594,0.126582068334155,0.0008601398528833,SAFE_UNBURNABLE
3043,38.7608,28.085,0,NO_DATA,-128,0.0065601128148486,0.1259138752313381,0.0008260092264723,SAFE_UNBURNABLE
3044,38.7608,28.115,0,NO_DATA,-128,0.0063331850756508,0.1252487035375816,0.0007932232199888,SAFE_UNBURNABLE
3045,38.7608,28.145,0,NO_DATA,-128,0.0061140589201105,0.124586544926833,0.0007617294763356,SAFE_UNBURNABLE
3046,38.7608,28.175,0,NO_DATA,-128,0.0059024694227505,0.1239273910382431,0.0007314776362444,SAFE_UNBURNABLE
3047,38.7608,28.205,0,NO_DATA,-128,0.0056981604307534,0.1232712334769176,0.0007024192648483,SAFE_UNBURNABLE
3048,38.7608,28.235,0,NO_DATA,-128,0.0055008842887478,0.1226180638146672,0.0006745077807547,SAFE_UNBURNABLE
3049,38.7608,28.265,0,NO_DATA,-128,0.005310401571171,0.1219678735907507,0.0006476983875487,SAFE_UNBURNABLE
3050,38.7608,28.295,0,NO_DATA,-128,0.0051264808220739,0.1213206543126141,0.000621948007655,SAFE_UNBURNABLE
3051,38.7608,28.325,0,NO_DATA,-128,0.004948898302235,0.1206763974566219,0.0005972152184929,SAFE_UNBURNABLE
3052,38.7608,28.355,0,NO_DATA,-128,0.0047774377434403,0.1200350944687866,0.0005734601908526,SAFE_UNBURNABLE
3053,38.7608,28.385,0,NO_DATA,-128,0.0046118901097915,0.1193967367654919,0.0005506446294301,SAFE_UNBURNABLE
3054,38.7808,26.285,0,NO_DATA,-128,0.0514851417154364,0.1718900399932584,0.0088497830685249,SAFE_UNBURNABLE
3055,38.7808,26.315,0,NO_DATA,-128,0.0497820397913268,0.1710295112977299,0.0085141979369147,SAFE_UNBURNABLE
3056,38.7808,26.345,0,NO_DATA,-128,0.0481324167400946,0.1701724053639493,0.0081908091326419,SAFE_UNBURNABLE
3057,38.7808,26.375,0,NO_DATA,-128,0.0465347800847711,0.1693187174423934,0.0078792092804172,SAFE_UNBURNABLE
3058,38.7808,26.405,0,NO_DATA,-128,0.0449876667180785,0.1684684426964293,0.0075790021525406,SAFE_UNBURNABLE
3059,38.7808,26.435,0,NO_DATA,-128,0.0434896431772366,0.1676215762032848,0.0072898025378868,SAFE_UNBURNABLE
3060,38.7808,26.465,0,NO_DATA,-128,0.0420393058427856,0.1667781129550163,0.0070112360983985,SAFE_UNBURNABLE
3061,38.7808,26.495,0,NO_DATA,-128,0.0406352810667003,0.1659380478594785,0.0067429392144294,SAFE_UNBURNABLE
3062,38.7808,26.525,0,NO_DATA,-128,0.0392762252348305,0.1651013757412888,0.0064845588201952,SAFE_UNBURNABLE
3063,38.7808,26.555,0,NO_DATA,-128,0.037960824768528,0.1642680913427926,0.0062357522305243,SAFE_UNBURNABLE
3064,38.7808,26.585,0,NO_DATA,-128,0.0366877960700899,0.1634381893250246,0.0059961869600212,SAFE_UNBURNABLE
3065,38.7808,26.615,0,NO_DATA,-128,0.0354558854164414,0.1626116642686706,0.0057655405356868,SAFE_UNBURNABLE
3066,38.7808,26.645,0,NO_DATA,-128,0.0342638688052803,0.1617885106750238,0.0055435003039707,SAFE_UNBURNABLE
3067,38.7808,26.675,0,NO_DATA,-128,0.0331105517576946,0.1609687229669432,0.0053297632331669,SAFE_UNBURNABLE
3068,38.7808,26.705,0,NO_DATA,-128,0.0319947690810611,0.1601522954898062,0.0051240357119982,SAFE_UNBURNABLE
3069,38.7808,26.735,0,NO_DATA,-128,0.0309153845958286,0.15933922251246,0.004926033345173,SAFE_UNBURNABLE
3070,38.7808,26.765,0,NO_DATA,-128,0.0298712908296105,0.1585294982281723,0.0047354807466459,SAFE_UNBURNABLE
3071,38.7808,26.795,0,NO_DATA,-128,0.0288614086817964,0.1577231167555756,0.0045521113312493,SAFE_UNBURNABLE
3072,38.7808,26.825,0,NO_DATA,-128,0.0278846870617356,0.1569200721396142,0.0043756671053181,SAFE_UNBURNABLE
3073,38.7808,26.855,0,NO_DATA,-128,0.0269401025033372,0.1561203583524821,0.0042058984568736,SAFE_UNBURNABLE
3074,38.7808,26.885,0,NO_DATA,-128,0.0260266587587868,0.1553239692945649,0.0040425639458899,SAFE_UNBURNABLE
3075,38.7808,26.915,0,NO_DATA,-128,0.0251433863738853,0.1960930763699078,0.0049304439844124,SAFE_UNBURNABLE
3076,38.7808,26.945,1,OTHER,2,0.8508404155221253,0.4715596610212949,0.4012220179268311,HIGH_RISK
3077,38.7808,26.975,1,OTHER,20,0.7284648757521622,0.1501539551738983,0.1093818822994495,LOW_RISK
3078,38.7808,27.005,1,OTHER,18,0.8838592647246956,0.1942941642787152,0.1717286971796844,LOW_RISK
3079,38.7808,27.035,1,OTHER,12,0.8036693303525672,0.070961864610072,0.0570298742117461,LOW_RISK
3080,38.7808,27.065,1,OTHER,26,0.8264139739470999,0.1194913079019501,0.0987492866153871,LOW_RISK
3081,38.7808,27.095,1,OTHER,26,0.8212720503701098,0.1188554515005054,0.0976126603514852,LOW_RISK
3082,38.7808,27.125,1,OTHER,28,0.5406604391830232,0.2060566204113728,0.1114066628881823,LOW_RISK
3083,38.7808,27.155,0,NO_DATA,-128,0.0190555234188165,0.1483050398047125,0.0028260301591272,SAFE_UNBURNABLE
3084,38.7808,27.185,0,NO_DATA,-128,0.0184043614991575,0.1475415474270741,0.0027154079749929,SAFE_UNBURNABLE
3085,38.7808,27.215,0,NO_DATA,-128,0.0177750477647995,0.1467813082088516,0.002609044764392,SAFE_UNBURNABLE
3086,38.7808,27.245,0,NO_DATA,-128,0.0171668762801945,0.1460243152608026,0.0025067813539823,SAFE_UNBURNABLE
3087,38.7808,27.275,0,NO_DATA,-128,0.0165791620911304,0.1452705616337897,0.0024084641883961,SAFE_UNBURNABLE
3088,38.7808,27.305,0,NO_DATA,-128,0.0160112407260024,0.1445200403196699,0.0023139451552898,SAFE_UNBURNABLE
3089,38.7808,27.335,0,NO_DATA,-128,0.0154624676999742,0.1437727442521849,0.002223081414136,SAFE_UNBURNABLE
3090,38.7808,27.365,0,NO_DATA,-128,0.0149322180227839,0.143028666307843,0.0021357352288167,SAFE_UNBURNABLE
3091,38.7808,27.395,0,NO_DATA,-128,0.014419885710879,0.1422877993068005,0.0020517738040565,SAFE_UNBURNABLE
3092,38.7808,27.425,0,NO_DATA,-128,0.0139248833045027,0.1415501360137372,0.0019710691257277,SAFE_UNBURNABLE
3093,38.7808,27.455,0,NO_DATA,-128,0.013446641390278,0.1408156691387282,0.0018934978050405,SAFE_UNBURNABLE
3094,38.7808,27.485,0,NO_DATA,-128,0.0129846081297896,0.1400843913381119,0.0018189409266254,SAFE_UNBURNABLE
3095,38.7808,27.515,0,NO_DATA,-128,0.012538248794598,0.1393562952153534,0.0017472839005035,SAFE_UNBURNABLE
3096,38.7808,27.545,0,NO_DATA,-128,0.0121070453080726,0.1386313733219042,0.0016784163179286,SAFE_UNBURNABLE
3097,38.7808,27.575,0,NO_DATA,-128,0.0116904957943815,0.1379096181580567,0.0016122318110815,SAFE_UNBURNABLE
3098,38.7808,27.605,0,NO_DATA,-128,0.0112881141349328,0.1371910221737948,0.0015486279165858,SAFE_UNBURNABLE
3099,38.7808,27.635,0,NO_DATA,-128,0.0108994295325166,0.1364755777696412,0.0014875059428097,SAFE_UNBURNABLE
3100,38.7808,27.665,0,NO_DATA,-128,0.0105239860833619,0.1357632772974982,0.0014287708409104,SAFE_UNBURNABLE
3101,38.7808,27.695,0,NO_DATA,-128,0.010161342357284,0.1350541130614847,0.001372331079577,SAFE_UNBURNABLE
3102,38.7808,27.725,0,NO_DATA,-128,0.0098110709860695,0.1343480773187708,0.0013180985234164,SAFE_UNBURNABLE
3103,38.7808,27.755,0,NO_DATA,-128,0.0094727582602105,0.133645162280404,0.0012659883149288,SAFE_UNBURNABLE
3104,38.7808,27.785,0,NO_DATA,-128,0.0091460037340741,0.1329453601121341,0.0012159187600134,SAFE_UNBURNABLE
3105,38.7808,27.815,0,NO_DATA,-128,0.0088304198395695,0.1322486629352316,0.0011678112169398,SAFE_UNBURNABLE
3106,38.7808,27.845,0,NO_DATA,-128,0.0085256315083468,0.1315550628273024,0.0011215899887229,SAFE_UNBURNABLE
3107,38.7808,27.875,0,NO_DATA,-128,0.0082312758025454,0.1308645518230967,0.0010771822188324,SAFE_UNBURNABLE
3108,38.7808,27.905,0,NO_DATA,-128,0.0079470015540871,0.1301771219153144,0.0010345177901675,SAFE_UNBURNABLE
3109,38.7808,27.935,0,NO_DATA,-128,0.0076724690124909,0.1294927650554044,0.0009935292272293,SAFE_UNBURNABLE
3110,38.7808,27.965,0,NO_DATA,-128,0.0074073495011717,0.1288114731543603,0.0009541516014151,SAFE_UNBURNABLE
3111,38.7808,27.995,0,NO_DATA,-128,0.0071513250821711,0.1281332380835105,0.0009163224393664,SAFE_UNBURNABLE
3112,38.7808,28.025,0,NO_DATA,-128,0.006904088229254,0.127458051675303,0.0008799816342951,SAFE_UNBURNABLE
3113,38.7808,28.055,0,NO_DATA,-128,0.0066653415092905,0.1267859057240864,0.0008450713602157,SAFE_UNBURNABLE
