center_lat,center_lon,burnable,lc_group,clc_code,fire_prob,high_given_fire_prob,high_risk_score,predicted_risk
38.1008,27.965,1,OTHER,21,0.5987041977266675,0.09365722220722272,0.056072972082883504,LOW_RISK
38.1008,27.995,1,OTHER,17,0.6045745128308803,0.07869568112327119,0.047577403076995976,LOW_RISK
38.1008,28.025,1,OTHER,17,0.5960731600436755,0.07825761867131131,0.046647266058901474,LOW_RISK
38.1008,28.055,1,OTHER,20,0.5917791479383235,0.11772991525731791,0.06967010893782663,LOW_RISK
38.1008,28.085,1,OTHER,21,0.564227483943949,0.09162061165368052,0.05169486719076181,LOW_RISK
38.1008,28.115,1,OTHER,2,0.7348530452610919,0.07178359393933142,0.052750392606103355,LOW_RISK
38.1008,28.145,1,OTHER,21,0.5467310438854531,0.0906173087416472,0.049543295802411166,LOW_RISK
38.1008,28.175,1,OTHER,17,0.5527937435860715,0.07610061252640055,0.04206794248766204,LOW_RISK
38.1008,28.205,1,OTHER,13,0.6962868182294523,0.07120095521647551,0.04957628656257746,LOW_RISK
38.1008,28.235,1,OTHER,21,0.520282004567557,0.08913089897217275,0.046373202786150446,LOW_RISK
38.1008,28.265,1,OTHER,21,0.511432916842596,0.08864033724316733,0.04533358622618446,LOW_RISK
38.1008,28.295,1,OTHER,21,0.5025766574031523,0.08815221418667096,0.044303245148623834,LOW_RISK
38.1008,28.325,1,OTHER,24,0.53411186578985,0.08014697539912641,0.04280745056784062,LOW_RISK
38.1008,28.355,1,OTHER,17,0.4998418818494046,0.07358428405929784,0.036780507018740576,SAFE_BURNABLE
38.1008,28.385,1,OTHER,21,0.4760204012375666,0.08670238455954138,0.04127210388628669,SAFE_BURNABLE
38.1208,26.285,0,NO_DATA,-128,0.09338768477137863,0.16340734623185338,0.015260233739227849,SAFE_UNBURNABLE
38.1208,26.315,0,NO_DATA,-128,0.09043061934909506,0.16258094683922675,0.014702295717033574,SAFE_UNBURNABLE
38.1208,26.345,0,NO_DATA,-128,0.08755814475348382,0.1617579187029965,0.014163223260819235,SAFE_UNBURNABLE
38.1208,26.375,0,NO_DATA,-128,0.08476840914868512,0.1609382562431182,0.013642479952892571,SAFE_UNBURNABLE
38.1208,26.405,0,NO_DATA,-128,0.08205956495641606,0.16012195380210192,0.013139537868971833,SAFE_UNBURNABLE
38.1208,26.435,0,NO_DATA,-128,0.07942977157500164,0.15930900564596384,0.012653877928299554,SAFE_UNBURNABLE
38.1208,26.465,0,NO_DATA,-128,0.07687719790876094,0.15849940596517398,0.012184990200805724,SAFE_UNBURNABLE
38.1208,26.495,0,NO_DATA,-128,0.0744000247134324,0.15769314887560426,0.011732374173483932,SAFE_UNBURNABLE
38.1208,26.525,0,NO_DATA,-128,0.07199644676367238,0.1568902284194721,0.011295538978142922,SAFE_UNBURNABLE
38.1208,26.555,1,OTHER,28,0.8141002447135961,0.2150803533411011,0.1750969682880771,LOW_RISK
38.1208,26.585,1,OTHER,28,0.8086780105915957,0.21405949380973732,0.1731052056023024,LOW_RISK
38.1208,26.615,0,NO_DATA,-128,0.06520948318003307,0.15450142618879725,0.010074958152349496,SAFE_UNBURNABLE
38.1208,26.645,0,NO_DATA,-128,0.06308258076716367,0.15371179124837642,0.009696536486291107,SAFE_UNBURNABLE
38.1208,26.675,0,NO_DATA,-128,0.06102052196633485,0.15292546208050295,0.009331591518095237,SAFE_UNBURNABLE
38.1208,26.705,0,NO_DATA,-128,0.05902162202726583,0.1521424323051317,0.008979693133822362,SAFE_UNBURNABLE
38.1208,26.735,0,NO_DATA,-128,0.057084220952758905,0.15136269547509096,0.008640421552505252,SAFE_UNBURNABLE
38.1208,26.765,0,NO_DATA,-128,0.05520668447827982,0.15058624507700147,0.008313367318734938,SAFE_UNBURNABLE
38.1208,26.795,0,NO_DATA,-128,0.05338740493308058,0.1498130745321945,0.00799813127432005,SAFE_UNBURNABLE
38.1208,26.825,0,NO_DATA,-128,0.05162480198931647,0.14904317719762428,0.00769432451068596,SAFE_UNBURNABLE
38.1208,26.855,1,OTHER,26,0.9204957362153818,0.9999999997971313,0.920495736028642,HIGH_RISK
38.1208,26.885,1,OTHER,24,0.8603291274682979,0.9922523485391409,0.8536635972470485,HIGH_RISK
38.1208,26.915,1,OTHER,16,0.890385219755973,0.43026121754028157,0.3830982287320761,HIGH_RISK
38.1208,26.945,1,OTHER,29,0.8217066485225181,1.0,0.8217066485225181,HIGH_RISK
38.1208,26.975,1,OTHER,29,0.8164562546704857,1.0,0.8164562546704857,HIGH_RISK
38.1208,27.005,1,OTHER,24,0.8424132515648892,0.5610039797173458,0.4725971866945325,HIGH_RISK
38.1208,27.035,1,OTHER,24,0.837652152510758,0.10174002722120301,0.0852227527983438,LOW_RISK
38.1208,27.065,1,OTHER,24,0.8327757625865051,0.24314962544947827,0.20248911475631234,LOW_RISK
38.1208,27.095,1,OTHER,23,0.7281659824645563,0.16652917639721065,0.1212608813402883,LOW_RISK
38.1208,27.125,1,OTHER,24,0.8226729438380664,0.10009125088795667,0.0823423640204298,LOW_RISK
38.1208,27.155,1,OTHER,20,0.8045375184958158,0.13817407898347311,0.11116623062580831,LOW_RISK
38.1208,27.185,1,OTHER,29,0.7763445734568984,0.2595515390581966,0.20150142888021716,LOW_RISK
38.1208,27.215,1,OTHER,13,0.8786332510174811,0.8201881436471274,0.7206445750986684,HIGH_RISK
38.1208,27.245,1,OTHER,21,0.7740014730232507,0.9993526712494777,0.7735004396168161,HIGH_RISK
38.1208,27.275,1,OTHER,7,0.7774232916079572,0.18307416464940196,0.1423261196901152,LOW_RISK
38.1208,27.305,1,OTHER,29,0.7507765504223439,0.254922138993565,0.19138956413987399,LOW_RISK
38.1208,27.335,1,OTHER,13,0.8626905547791924,0.08387098206875088,0.0723547040507664,LOW_RISK
38.1208,27.365,1,OTHER,13,0.8584391374783025,0.08340671917710285,0.07159959207028715,LOW_RISK
38.1208,27.395,1,OTHER,13,0.8540783519500948,0.08294479351094852,0.07084135254467183,LOW_RISK
38.1208,27.425,1,OTHER,13,0.8496067668299747,0.242439218747164,0.205978000792563,LOW_RISK
38.1208,27.455,1,OTHER,13,0.845023019716559,0.1174862579126611,0.09927859243655536,LOW_RISK
38.1208,27.485,1,OTHER,13,0.8403258233345511,0.1211094822977058,0.10177142542544086,LOW_RISK
38.1208,27.515,1,OTHER,13,0.8355139718365893,0.1115599451500372,0.09320989287017963,LOW_RISK
38.1208,27.545,1,OTHER,13,0.8305863472268185,0.25978936147969256,0.21577749679980537,LOW_RISK
38.1208,27.575,1,OTHER,26,0.8318382440237928,0.10330471498615146,0.08593281271345862,LOW_RISK
38.1208,27.605,1,OTHER,13,0.8203797851825335,0.07977598483137749,0.06544660529869052,LOW_RISK
38.1208,27.635,1,OTHER,18,0.8728118594650459,0.1460211375560766,0.12744898059152046,LOW_RISK
38.1208,27.665,1,OTHER,26,0.8164401589794275,0.4651215899832718,0.3797439448707065,HIGH_RISK
38.1208,27.695,1,OTHER,26,0.8110703355670584,0.19520768749880035,0.15832716460492147,LOW_RISK
38.1208,27.725,1,OTHER,13,0.7985394843597141,0.668191667151537,0.5335774293406461,HIGH_RISK
38.1208,27.755,1,OTHER,13,0.7927789092626398,0.07758065057920571,0.061504303546068693,LOW_RISK
38.1208,27.785,1,OTHER,13,0.7868975734831275,0.11929757294981125,0.09387497067663286,LOW_RISK
38.1208,27.815,1,OTHER,13,0.7808954476026512,0.07671810920417166,0.0599088222262207,LOW_RISK
38.1208,27.845,1,OTHER,13,0.7747726556980872,0.07629014342553952,0.05910751702539322,LOW_RISK
38.1208,27.875,1,OTHER,20,0.6374952131726186,0.12175466359801834,0.07761801522517917,LOW_RISK
38.1208,27.905,1,OTHER,13,0.7621663735535427,0.07544077645383329,0.05749842300788161,LOW_RISK
38.1208,27.935,1,OTHER,26,0.7637800736324802,0.09676280196948195,0.07390550001313603,LOW_RISK
38.1208,27.965,1,OTHER,21,0.5940311276053664,0.09381373493956713,0.055728278751022015,LOW_RISK
38.1208,27.995,1,OTHER,20,0.6041476687889207,0.11918741122511411,0.07200679664063912,LOW_RISK
38.1208,28.025,1,OTHER,13,0.7355296708173402,0.07376804834886652,0.05425858831887943,LOW_RISK
38.1208,28.055,1,OTHER,18,0.8069000289520861,0.10525544444928481,0.08493062117349261,LOW_RISK
38.1208,28.085,1,OTHER,13,0.7215164072609085,0.07294454340584555,0.05263068488747308,LOW_RISK
38.1208,28.115,1,OTHER,13,0.7143412870972048,0.07253597436233072,0.051815441286837176,LOW_RISK
38.1208,28.145,1,OTHER,13,0.7070563581444511,0.07212951569990289,0.05099963268549635,LOW_RISK
38.1208,28.175,1,OTHER,21,0.5331076854628501,0.09027056486517593,0.04812393190069802,LOW_RISK
38.1208,28.205,1,OTHER,24,0.5643850036272317,0.08209027379955058,0.0463305194761198,LOW_RISK
38.1208,28.235,1,OTHER,29,0.5010844216255288,0.22092023946603645,0.11069969041821219,LOW_RISK
38.1208,28.265,1,OTHER,20,0.5259469555115779,0.11358187275282006,0.059738040175649154,LOW_RISK
38.1208,28.295,1,OTHER,24,0.5380957933153687,0.08073131718928839,0.043441182168364796,LOW_RISK
38.1208,28.325,1,OTHER,21,0.48886689114359216,0.08781399205302587,0.04292935329387086,SAFE_BURNABLE
38.1208,28.355,1,OTHER,17,0.49498864997604985,0.07370998049953847,0.036485603737227514,SAFE_BURNABLE
38.1208,28.385,1,OTHER,21,0.4711805698784748,0.0868483885940936,0.040921273230792254,SAFE_BURNABLE
38.1408,26.285,0,NO_DATA,-128,0.09175692886045303,0.16365937243486195,0.015016881393852016,SAFE_UNBURNABLE
38.1408,26.315,0,NO_DATA,-128,0.08884644002450807,0.16283194654982647,0.014467038773213061,SAFE_UNBURNABLE
38.1408,26.345,0,NO_DATA,-128,0.0860195270422712,0.1620078936029017,0.013935842384836196,SAFE_UNBURNABLE
38.1408,26.375,0,NO_DATA,-128,0.08327434006226725,0.1611872080377884,0.013422758375826209,SAFE_UNBURNABLE
38.1408,26.405,0,NO_DATA,-128,0.08060903500416736,0.16036988422045173,0.01292726161074066,SAFE_UNBURNABLE
38.1408,26.435,0,NO_DATA,-128,0.07802177617322459,0.1595559164400734,0.012448835999601131,SAFE_UNBURNABLE
38.1408,26.465,0,NO_DATA,-128,0.0755107386881422,0.158745298910001,0.011986974783964112,SAFE_UNBURNABLE
38.1408,26.495,0,NO_DATA,-128,0.07307411072825294,0.15793802576869664,0.011541180783223404,SAFE_UNBURNABLE
38.1408,26.525,1,OTHER,28,0.8165124363364333,0.21641701989024265,0.17670718817525238,LOW_RISK
38.1408,26.555,1,OTHER,28,0.8111442382197138,0.2153915569635202,0.17471362039213267,LOW_RISK
38.1408,26.585,1,OTHER,28,0.8056563671896236,0.2143696237433692,0.17270825230088932,LOW_RISK
38.1408,26.615,1,OTHER,28,0.8000483368190839,0.21335122068887202,0.1706912892704534,LOW_RISK
38.1408,26.645,0,NO_DATA,-128,0.061944861590190456,0.15395161561662296,0.009536511520957913,SAFE_UNBURNABLE
38.1408,26.675,0,NO_DATA,-128,0.05991761445909006,0.15316428164068385,0.009177238376249982,SAFE_UNBURNABLE
38.1408,26.705,0,NO_DATA,-128,0.0579526135507,0.15238024900494063,0.008830833683342762,SAFE_UNBURNABLE
38.1408,26.735,0,NO_DATA,-128,0.056048212853074764,0.1515995112825409,0.008496881676785962,SAFE_UNBURNABLE
38.1408,26.765,0,NO_DATA,-128,0.05420279257299524,0.15082206198014603,0.008174976940941287,SAFE_UNBURNABLE
38.1408,26.795,0,NO_DATA,-128,0.0524147599349314,0.1500478945388487,0.00786472437099566,SAFE_UNBURNABLE
38.1408,26.825,1,OTHER,11,0.8770088242263034,0.9698779852296086,0.8505915514691951,HIGH_RISK
38.1408,26.855,1,OTHER,26,0.9190633361250439,0.9999999999999974,0.9190633361250415,HIGH_RISK
38.1408,26.885,1,OTHER,24,0.8579799735378963,0.7850781948544083,0.6735813688463647,HIGH_RISK
38.1408,26.915,1,OTHER,29,0.8240414738829073,0.9999870492498535,0.8240308019276686,HIGH_RISK
38.1408,26.945,1,OTHER,9,0.9221023534186443,0.9997823104361652,0.9219016213595176,HIGH_RISK
38.1408,26.975,1,OTHER,29,0.8135291302963115,1.0,0.8135291302963115,HIGH_RISK
38.1408,27.005,1,OTHER,29,0.8080941649318053,0.8768736474776824,0.708596477909184,HIGH_RISK
38.1408,27.035,1,OTHER,29,0.8025392390394086,0.6400696350384604,0.513680997835998,HIGH_RISK
38.1408,27.065,1,OTHER,24,0.8300547257027728,0.9999999996783118,0.830054725435754,HIGH_RISK
38.1408,27.095,1,OTHER,21,0.8004000086065522,0.11003095476800306,0.08806877714329682,LOW_RISK
38.1408,27.125,1,OTHER,20,0.8070443838638112,0.13911750489402563,0.11227400102186966,LOW_RISK
38.1408,27.155,1,OTHER,20,0.8014665364302365,0.1630559886290095,0.13068391845070026,LOW_RISK
38.1408,27.185,1,OTHER,29,0.7729556442958352,0.344555091548742,0.26632580278346835,LOW_RISK
38.1408,27.215,1,OTHER,13,0.8765477817612376,0.12706873723709888,0.1113818197563806,LOW_RISK
38.1408,27.245,1,OTHER,13,0.8726620857705563,0.1230865923386969,0.1074130024006774,LOW_RISK
38.1408,27.275,1,OTHER,29,0.7537618867089619,0.2564255210881804,0.19328378457575557,LOW_RISK
38.1408,27.305,1,OTHER,25,0.790630384207991,0.12579651880014942,0.0994585499909899,LOW_RISK
38.1408,27.335,1,OTHER,13,0.8603746723499379,0.08401265671151226,0.07228236199141518,LOW_RISK
38.1408,27.365,1,OTHER,13,0.856063513689233,0.08354768110732125,0.07152212144932098,LOW_RISK
38.1408,27.395,1,OTHER,13,0.8516421943831478,0.08308504552654827,0.07075873049265331,LOW_RISK
38.1408,27.425,1,OTHER,13,0.8471093200974666,0.1835353900207607,0.15547453945430995,LOW_RISK
38.1408,27.455,1,OTHER,13,0.8424635688196386,0.09592024495488027,0.08080931188674237,LOW_RISK
38.1408,27.485,1,OTHER,13,0.8377036970997993,0.11723412865006078,0.09820746299642942,LOW_RISK
38.1408,27.515,1,OTHER,13,0.8328285464215966,0.13697534020739033,0.11407697348052458,LOW_RISK
38.1408,27.545,1,OTHER,13,0.8278370496843604,0.08080664636404888,0.06689473572090168,LOW_RISK
38.1408,27.575,1,OTHER,13,0.8227282377761902,0.1561803023995777,0.12849394496855704,LOW_RISK
38.1408,27.605,1,OTHER,13,0.8175012462153616,0.07991134558847479,0.06532762460532458,LOW_RISK
38.1408,27.635,1,OTHER,13,0.8121553218353542,0.16289870622239244,0.13229905117860996,LOW_RISK
38.1408,27.665,1,OTHER,13,0.806689829486714,0.07902511153332514,0.06374875374798661,LOW_RISK
38.1408,27.695,1,OTHER,13,0.8011042587268867,0.1157209593695614,0.09270455337491666,LOW_RISK
38.1408,27.725,1,OTHER,13,0.7953982304671178,0.09824951802032922,0.07814749277761707,LOW_RISK
38.1408,27.755,1,OTHER,13,0.7895715035435608,0.07771260095071464,0.061359655176936506,LOW_RISK
38.1408,27.785,1,OTHER,13,0.783623981177911,0.07727955182712776,0.060558110066418556,LOW_RISK
38.1408,27.815,1,OTHER,13,0.7775557172911585,0.07684871477281874,0.05975415753808272,LOW_RISK
38.1408,27.845,1,OTHER,13,0.7713669226324632,0.07642008072555229,0.05894792249659368,LOW_RISK
38.1408,27.875,1,OTHER,13,0.7650579706838241,0.07599364063511027,0.058139540489173254,LOW_RISK
38.1408,27.905,1,OTHER,13,0.7586294033000057,0.07556938546359471,0.057329157801994976,LOW_RISK
38.1408,27.935,1,OTHER,13,0.7520819360423057,0.0751473061857234,0.05651693152452279,LOW_RISK
38.1408,27.965,1,OTHER,29,0.5753761707773941,0.23077289428461245,0.1327812242326967,LOW_RISK
38.1408,27.995,1,OTHER,13,0.7386340622058111,0.07430963927461953,0.05488763071846071,LOW_RISK
38.1408,28.025,1,OTHER,13,0.7317359981566958,0.07389403365651825,0.05407092447547686,LOW_RISK
38.1408,28.055,1,OTHER,13,0.724723727141694,0.07348056796288815,0.053253111086552854,LOW_RISK
38.1408,28.085,1,OTHER,13,0.7175988995917103,0.07306923323583658,0.05243440136404636,LOW_RISK
38.1408,28.115,1,OTHER,13,0.7103633628572552,0.07266002053178089,0.05161501653023308,LOW_RISK
38.1408,28.145,1,OTHER,13,0.7030191632267169,0.07225292092171653,0.0507951880070713,LOW_RISK
38.1408,28.175,1,OTHER,21,0.5282726095540723,0.21933927191814162,0.11587092955388692,LOW_RISK
38.1408,28.205,1,OTHER,24,0.5596062585538899,0.08222921046145404,0.046015980810174675,LOW_RISK
38.1408,28.235,1,OTHER,13,0.6803580583226684,0.0710442115896166,0.04833550185217637,LOW_RISK
38.1408,28.265,1,OTHER,29,0.48737547763287525,0.22019562572458684,0.10731794826019034,SAFE_BURNABLE
38.1408,28.295,1,OTHER,21,0.4928703641221454,0.0884488581043874,0.04359382090009739,SAFE_BURNABLE
38.1408,28.325,1,OTHER,20,0.5034003730221669,0.11255172677455749,0.05665858124260125,LOW_RISK
38.1408,28.355,1,OTHER,21,0.4751738531788941,0.0874769431168011,0.04156675612512131,SAFE_BURNABLE
38.1408,28.385,1,OTHER,21,0.4663461509845574,0.08699461507519757,0.040569603896701535,SAFE_BURNABLE
38.1608,26.285,0,NO_DATA,-128,0.09015181790073445,0.16391171118455294,0.014776938738507595,SAFE_UNBURNABLE
38.1608,26.315,0,NO_DATA,-128,0.08728734939912068,0.16308325830035375,0.014235105348410026,SAFE_UNBURNABLE
38.1608,26.345,0,NO_DATA,-128,0.08450544267165432,0.16225818002870007,0.013711699330422279,SAFE_UNBURNABLE
38.1608,26.375,0,NO_DATA,-128,0.08180425069365616,0.16143647083712576,0.013206189531459347,SAFE_UNBURNABLE
38.1608,26.405,0,NO_DATA,-128,0.0791819336674817,0.16061812511513918,0.012718053728662228,SAFE_UNBURNABLE
38.1608,26.435,0,NO_DATA,-128,0.07663666153403385,0.15980313717517547,0.012246778935770706,SAFE_UNBURNABLE
38.1608,26.465,0,NO_DATA,-128,0.07416661630087765,0.15899150125354788,0.011791861668572393,SAFE_UNBURNABLE
38.1608,26.495,0,NO_DATA,-128,0.07176999419301806,0.15818321151139547,0.011352808171605801,SAFE_UNBURNABLE
38.1608,26.525,1,OTHER,28,0.8135860033679637,0.2167296235363566,0.17632818822438773,LOW_RISK
